date,Op,Hi,Lo,Ad,Vo,OT
2018-04-22 00:00:00,8925059570,9001639648,8779610352,8802459961,6629899776,8802459961
2018-04-23 00:00:00,8794389648,8958549805,8788809570,8930879883,6925190144,8930879883
2018-04-24 00:00:00,8934339844,9732610352,8927830078,9697500000,10678800384,9697500000
2018-04-25 00:00:00,9701030273,9745320313,8799839844,8845740234,11083100160,8845740234
2018-04-26 00:00:00,8867320313,9281509766,8727089844,9281509766,8970559488,9281509766
2018-04-27 00:00:00,9290629883,9375469727,8987049805,8987049805,7566289920,8987049805
2018-04-28 00:00:00,8939269531,9412089844,8931990234,9348480469,7805479936,9348480469
2018-04-29 00:00:00,9346410156,9531490234,9193709961,9419080078,8853000192,9419080078
2018-04-30 00:00:00,9426110352,9477139648,9166809570,9240549805,8673920000,9240549805
2018-05-01 00:00:00,9251469727,9255879883,8891049805,9119009766,7713019904,9119009766
2018-05-02 00:00:00,9104599609,9256519531,9015139648,9235919922,7558159872,9235919922
2018-05-03 00:00:00,9233969727,9798330078,9188150391,9743860352,10207299584,9743860352
2018-05-04 00:00:00,9695500000,9779200195,9585959961,9700759766,8217829888,9700759766
2018-05-05 00:00:00,9700280273,9964500000,9695120117,9858150391,7651939840,9858150391
2018-05-06 00:00:00,9845309570,9940139648,9465250000,9654799805,7222280192,9654799805
2018-05-07 00:00:00,9645669922,9665849609,9231530273,9373009766,7394019840,9373009766
2018-05-08 00:00:00,9380870117,9462750000,9127769531,9234820313,7415869952,9234820313
2018-05-09 00:00:00,9223730469,9374759766,9031620117,9325179688,7226890240,9325179688
2018-05-10 00:00:00,9325959961,9396040039,9040519531,9043940430,6906699776,9043940430
2018-05-11 00:00:00,9052959961,9052959961,8394459961,8441490234,8488520192,8441490234
2018-05-12 00:00:00,8441440430,8664860352,8223500000,8504889648,6821380096,8504889648
2018-05-13 00:00:00,8515490234,8773549805,8395120117,8723940430,5866379776,8723940430
2018-05-14 00:00:00,8713099609,8881120117,8367969727,8716790039,7364149760,8716790039
2018-05-15 00:00:00,8705190430,8836190430,8456450195,8510379883,6705710080,8510379883
2018-05-16 00:00:00,8504410156,8508429688,8175490234,8368830078,6760220160,8368830078
2018-05-17 00:00:00,8370049805,8445540039,8054120117,8094319824,5862530048,8094319824
2018-05-18 00:00:00,8091830078,8274120117,7974819824,8250969727,5764190208,8250969727
2018-05-19 00:00:00,8255730469,8372059570,8183350098,8247179688,4712399872,8247179688
2018-05-20 00:00:00,8246990234,8562410156,8205240234,8513250000,5191059968,8513250000
2018-05-21 00:00:00,8522330078,8557519531,8365120117,8418990234,5154990080,8418990234
2018-05-22 00:00:00,8419870117,8423250000,8004580078,8041779785,5137010176,8041779785
2018-05-23 00:00:00,8037080078,8054660156,7507879883,7557819824,6491120128,7557819824
2018-05-24 00:00:00,7561120117,7738600098,7331140137,7587339844,6049220096,7587339844
2018-05-25 00:00:00,7592299805,7659140137,7392649902,7480140137,4867829760,7480140137
2018-05-26 00:00:00,7486479980,7595160156,7349120117,7355879883,4051539968,7355879883
2018-05-27 00:00:00,7362080078,7381740234,7270959961,7368220215,4056519936,7368220215
2018-05-28 00:00:00,7371310059,7419049805,7100890137,7135990234,5040600064,7135990234
2018-05-29 00:00:00,7129459961,7526419922,7090680176,7472589844,5662660096,7472589844
2018-05-30 00:00:00,7469729980,7573770020,7313600098,7406520020,4922540032,7406520020
2018-05-31 00:00:00,7406149902,7608899902,7361129883,7494169922,5127130112,7494169922
2018-06-01 00:00:00,7500700195,7604729980,7407339844,7541450195,4921460224,7541450195
2018-06-02 00:00:00,7536720215,7695830078,7497259766,7643450195,4939299840,7643450195
2018-06-03 00:00:00,7632089844,7754890137,7613040039,7720250000,4851760128,7720250000
2018-06-04 00:00:00,7722529785,7753819824,7474040039,7514470215,4993169920,7514470215
2018-06-05 00:00:00,7500899902,7643229980,7397000000,7633759766,4961739776,7633759766
2018-06-06 00:00:00,7625970215,7680430176,7502009766,7653979980,4692259840,7653979980
2018-06-07 00:00:00,7650819824,7741270020,7650819824,7678240234,4485799936,7678240234
2018-06-08 00:00:00,7685140137,7698189941,7558399902,7624919922,4227579904,7624919922
2018-06-09 00:00:00,7632520020,7683580078,7531979980,7531979980,3845220096,7531979980
2018-06-10 00:00:00,7499549805,7499549805,6709069824,6786020020,5804839936,6786020020
2018-06-11 00:00:00,6799290039,6910180176,6706629883,6906919922,4745269760,6906919922
2018-06-12 00:00:00,6905819824,6907959961,6542080078,6582359863,4654380032,6582359863
2018-06-13 00:00:00,6596879883,6631660156,6285629883,6349899902,5052349952,6349899902
2018-06-14 00:00:00,6342750000,6707140137,6334459961,6675350098,5138710016,6675350098
2018-06-15 00:00:00,6674080078,6681080078,6433870117,6456580078,3955389952,6456580078
2018-06-16 00:00:00,6455450195,6592490234,6402290039,6550160156,3194170112,6550160156
2018-06-17 00:00:00,6545529785,6589109863,6499270020,6499270020,3104019968,6499270020
2018-06-18 00:00:00,6510069824,6781140137,6446680176,6734819824,4039200000,6734819824
2018-06-19 00:00:00,6742390137,6822500000,6709919922,6769939941,4057029888,6769939941
2018-06-20 00:00:00,6770759766,6821560059,6611879883,6776549805,3888640000,6776549805
2018-06-21 00:00:00,6780089844,6810939941,6715169922,6729740234,3529129984,6729740234
2018-06-22 00:00:00,6737879883,6747080078,6006600098,6083689941,5079810048,6083689941
2018-06-23 00:00:00,6090100098,6224819824,6071810059,6162479980,3431360000,6162479980
2018-06-24 00:00:00,6164279785,6223779785,5826410156,6173229980,4566909952,6173229980
2018-06-25 00:00:00,6171970215,6327370117,6119680176,6249180176,5500810240,6249180176
2018-06-26 00:00:00,6253549805,6290160156,6093669922,6093669922,3279759872,6093669922
2018-06-27 00:00:00,6084399902,6180000000,6052850098,6157129883,3296219904,6157129883
2018-06-28 00:00:00,6153160156,6170410156,5873049805,5903439941,3467800064,5903439941
2018-06-29 00:00:00,5898129883,6261660156,5835750000,6218299805,3966230016,6218299805
2018-06-30 00:00:00,6214220215,6465509766,6214220215,6404000000,4543860224,6404000000
2018-07-01 00:00:00,6411680176,6432850098,6289290039,6385819824,4788259840,6385819824
2018-07-02 00:00:00,6380379883,6683859863,6305700195,6614180176,4396930048,6614180176
2018-07-03 00:00:00,6596660156,6671370117,6447750000,6529589844,4672309760,6529589844
2018-07-04 00:00:00,6550870117,6771919922,6450459961,6597549805,4176689920,6597549805
2018-07-05 00:00:00,6599709961,6749540039,6546649902,6639140137,4999240192,6639140137
2018-07-06 00:00:00,6638689941,6700939941,6533549805,6673500000,4313959936,6673500000
2018-07-07 00:00:00,6668709961,6863990234,6579240234,6856930176,3961080064,6856930176
2018-07-08 00:00:00,6857799805,6885910156,6747979980,6773879883,3386210048,6773879883
2018-07-09 00:00:00,6775080078,6838680176,6724339844,6741750000,3718129920,6741750000
2018-07-10 00:00:00,6739209961,6767740234,6320720215,6329950195,4052430080,6329950195
2018-07-11 00:00:00,6330770020,6444959961,6330470215,6394709961,3644859904,6394709961
2018-07-12 00:00:00,6396779785,6397100098,6136419922,6228810059,3770170112,6228810059
2018-07-13 00:00:00,6235029785,6310549805,6192240234,6238049805,3805400064,6238049805
2018-07-14 00:00:00,6247500000,6298189941,6212220215,6276120117,2923670016,6276120117
2018-07-15 00:00:00,6272700195,6403459961,6256509766,6359640137,3285459968,6359640137
2018-07-16 00:00:00,6357009766,6741750000,6357009766,6741750000,4725799936,6741750000
2018-07-17 00:00:00,6739649902,7387240234,6684169922,7321040039,5961950208,7321040039
2018-07-18 00:00:00,7315319824,7534990234,7280470215,7370779785,6103410176,7370779785
2018-07-19 00:00:00,7378200195,7494459961,7295459961,7466859863,5111629824,7466859863
2018-07-20 00:00:00,7467399902,7594669922,7323259766,7354129883,4936869888,7354129883
2018-07-21 00:00:00,7352720215,7437640137,7262410156,7419290039,3726609920,7419290039
2018-07-22 00:00:00,7417799805,7537950195,7383819824,7418490234,3695460096,7418490234
2018-07-23 00:00:00,7414709961,7771500000,7409100098,7711109863,5132480000,7711109863
2018-07-24 00:00:00,7716509766,8424269531,7705500000,8424269531,7277689856,8424269531
2018-07-25 00:00:00,8379660156,8416870117,8086359863,8181390137,5845400064,8181390137
2018-07-26 00:00:00,8176850098,8290330078,7878709961,7951580078,4899089920,7951580078
2018-07-27 00:00:00,7950399902,8262660156,7839759766,8165009766,5195879936,8165009766
2018-07-28 00:00:00,8169060059,8222849609,8110770020,8192150391,3988750080,8192150391
2018-07-29 00:00:00,8205820313,8272259766,8141180176,8218459961,4107190016,8218459961
2018-07-30 00:00:00,8221580078,8235500000,7917500000,8180479980,5551400000,8180479980
2018-07-31 00:00:00,8181200195,8181529785,7696930176,7780439941,5287530000,7780439941
2018-08-01 00:00:00,7769040039,7769040039,7504950195,7624910156,4797620000,7624910156
2018-08-02 00:00:00,7634189941,7712770020,7523439941,7567149902,4214110000,7567149902
2018-08-03 00:00:00,7562140137,7562140137,7328649902,7434390137,4627150000,7434390137
2018-08-04 00:00:00,7438669922,7497490234,6984069824,7032850098,4268390000,7032850098
2018-08-05 00:00:00,7031080078,7102770020,6940700195,7068479980,3679110000,7068479980
2018-08-06 00:00:00,7062939941,7166549805,6890540039,6951799805,3925900000,6951799805
2018-08-07 00:00:00,6958319824,7146560059,6748240234,6753120117,4682800000,6753120117
2018-08-08 00:00:00,6746850098,6746850098,6226220215,6305799805,5064430000,6305799805
2018-08-09 00:00:00,6305560059,6625729980,6249069824,6568229980,4267040000,6568229980
2018-08-10 00:00:00,6571419922,6591259766,6124520020,6184709961,4528680000,6184709961
2018-08-11 00:00:00,6185790039,6455740234,6109029785,6295729980,4047850000,6295729980
2018-08-12 00:00:00,6283649902,6409850098,6237500000,6322689941,5665250000,6322689941
2018-08-13 00:00:00,6341359863,6537049805,6225720215,6297569824,4083980000,6297569824
2018-08-14 00:00:00,6287660156,6287939941,5971049805,6199709961,5301700000,6199709961
2018-08-15 00:00:00,6221419922,6588490234,6221419922,6308520020,4895450000,6308520020
2018-08-16 00:00:00,6294229980,6473500000,6276410156,6334729980,4328420000,6334729980
2018-08-17 00:00:00,6340910156,6582500000,6324970215,6580629883,4992990000,6580629883
2018-08-18 00:00:00,6583430176,6617350098,6353729980,6423759766,3984520000,6423759766
2018-08-19 00:00:00,6422569824,6537979980,6361549805,6506069824,3311170000,6506069824
2018-08-20 00:00:00,6500509766,6536919922,6297930176,6308529785,3665100000,6308529785
2018-08-21 00:00:00,6301069824,6500870117,6298240234,6488759766,3377180000,6488759766
2018-08-22 00:00:00,6486250000,6816790039,6310109863,6376709961,4668110000,6376709961
2018-08-23 00:00:00,6371339844,6546540039,6371339844,6534879883,3426180000,6534879883
2018-08-24 00:00:00,6551520020,6719959961,6498640137,6719959961,4097820000,6719959961
2018-08-25 00:00:00,6719950195,6789629883,6700959961,6763189941,3312600000,6763189941
2018-08-26 00:00:00,6754640137,6774750000,6620750000,6707259766,3295500000,6707259766
2018-08-27 00:00:00,6710799805,6884640137,6689709961,6884640137,4019000000,6884640137
2018-08-28 00:00:00,6891080078,7109560059,6882339844,7096279785,4659940000,7096279785
2018-08-29 00:00:00,7091709961,7113299805,6970819824,7047160156,4145880000,7047160156
2018-08-30 00:00:00,7043759766,7072689941,6834689941,6978229980,4463250000,6978229980
2018-08-31 00:00:00,6973970215,7057169922,6920160156,7037580078,4495650000,7037580078
2018-09-01 00:00:00,7044810059,7242290039,7038049805,7193250000,4116050000,7193250000
2018-09-02 00:00:00,7189580078,7306310059,7132160156,7272720215,4329540000,7272720215
2018-09-03 00:00:00,7279029785,7317939941,7208149902,7260060059,4087760000,7260060059
2018-09-04 00:00:00,7263000000,7388259766,7255439941,7361660156,4273640000,7361660156
2018-09-05 00:00:00,7361459961,7388430176,6792830078,6792830078,5800460000,6792830078
2018-09-06 00:00:00,6755140137,6755140137,6404720215,6529169922,5523470000,6529169922
2018-09-07 00:00:00,6528919922,6555290039,6396870117,6467069824,4264680000,6467069824
2018-09-08 00:00:00,6460169922,6534250000,6197520020,6225979980,3835060000,6225979980
2018-09-09 00:00:00,6223379883,6446259766,6201220215,6300859863,3671890000,6300859863
2018-09-10 00:00:00,6301569824,6374979980,6292759766,6329700195,3714100000,6329700195
2018-09-11 00:00:00,6331879883,6398919922,6260209961,6321200195,3849910000,6321200195
2018-09-12 00:00:00,6317009766,6363870117,6265089844,6351799805,4064230000,6351799805
2018-09-13 00:00:00,6354240234,6535410156,6354240234,6517310059,4210910000,6517310059
2018-09-14 00:00:00,6515410156,6596100098,6456169922,6512709961,4076220000,6512709961
2018-09-15 00:00:00,6509399902,6561720215,6493549805,6543200195,3216300000,6543200195
2018-09-16 00:00:00,6536680176,6544330078,6460100098,6517180176,3273730000,6517180176
2018-09-17 00:00:00,6514060059,6540209961,6257520020,6281200195,3910780000,6281200195
2018-09-18 00:00:00,6280910156,6384180176,6265709961,6371299805,4180090000,6371299805
2018-09-19 00:00:00,6371850098,6448459961,6208339844,6398540039,4431340000,6398540039
2018-09-20 00:00:00,6398850098,6529259766,6395950195,6519669922,4348110000,6519669922
2018-09-21 00:00:00,6513870117,6794330078,6496359863,6734950195,6531940000,6734950195
2018-09-22 00:00:00,6735049805,6814560059,6616799805,6721979980,4509660000,6721979980
2018-09-23 00:00:00,6715319824,6766149902,6679419922,6710629883,4197500000,6710629883
2018-09-24 00:00:00,6704770020,6713560059,6580899902,6595410156,4177310000,6595410156
2018-09-25 00:00:00,6603640137,6603640137,6381859863,6446470215,4726180000,6446470215
2018-09-26 00:00:00,6452790039,6585910156,6397890137,6495000000,4437300000,6495000000
2018-09-27 00:00:00,6495290039,6712100098,6464950195,6676750000,4606810000,6676750000
2018-09-28 00:00:00,6678750000,6785029785,6598319824,6644129883,5014430000,6644129883
2018-09-29 00:00:00,6643100098,6643100098,6511649902,6601959961,4363690000,6601959961
2018-09-30 00:00:00,6604709961,6643779785,6566540039,6625560059,4002280000,6625560059
2018-10-01 00:00:00,6619850098,6653299805,6549080078,6589620117,4000970000,6589620117
2018-10-02 00:00:00,6593240234,6611839844,6537899902,6556100098,3979260000,6556100098
2018-10-03 00:00:00,6553859863,6571459961,6454029785,6502589844,3887310000,6502589844
2018-10-04 00:00:00,6497910156,6603310059,6497910156,6576689941,3838410000,6576689941
2018-10-05 00:00:00,6574149902,6623620117,6557410156,6622479980,3671500000,6622479980
2018-10-06 00:00:00,6622450195,6628540039,6577799805,6588310059,3259740000,6588310059
2018-10-07 00:00:00,6590680176,6641490234,6557040039,6602950195,3306630000,6602950195
2018-10-08 00:00:00,6600189941,6675060059,6576040039,6652229980,3979460000,6652229980
2018-10-09 00:00:00,6653080078,6661410156,6606939941,6642640137,3580810000,6642640137
2018-10-10 00:00:00,6640290039,6640290039,6538959961,6585529785,3787650000,6585529785
2018-10-11 00:00:00,6586740234,6586740234,6243740234,6256240234,5181640000,6256240234
2018-10-12 00:00:00,6239250000,6328500000,6236470215,6274580078,3783500000,6274580078
2018-10-13 00:00:00,6278080078,6308509766,6259810059,6285990234,3064030000,6285990234
2018-10-14 00:00:00,6288490234,6363209961,6280149902,6290930176,3085320000,6290930176
2018-10-15 00:00:00,6292640137,6965060059,6258680176,6596540039,7370770000,6596540039
2018-10-16 00:00:00,6601410156,6673589844,6571370117,6596109863,4074800000,6596109863
2018-10-17 00:00:00,6590520020,6601209961,6517450195,6544430176,4088420000,6544430176
2018-10-18 00:00:00,6542330078,6567540039,6450040039,6476709961,3924080000,6476709961
2018-10-19 00:00:00,6478069824,6493680176,6445310059,6465410156,3578870000,6465410156
2018-10-20 00:00:00,6460919922,6497720215,6449000000,6489189941,3379130000,6489189941
2018-10-21 00:00:00,6490089844,6556379883,6476000000,6482350098,3253610000,6482350098
2018-10-22 00:00:00,6486049805,6543799805,6462979980,6487160156,3672860000,6487160156
2018-10-23 00:00:00,6472359863,6506009766,6451270020,6475740234,3716150000,6475740234
2018-10-24 00:00:00,6478890137,6521990234,6468859863,6495839844,3424670000,6495839844
2018-10-25 00:00:00,6484649902,6504649902,6447029785,6476290039,3230550000,6476290039
2018-10-26 00:00:00,6468439941,6498290039,6449609863,6474750000,3306050000,6474750000
2018-10-27 00:00:00,6480839844,6507410156,6453529785,6480379883,3393250000,6480379883
2018-10-28 00:00:00,6482660156,6502279785,6447910156,6486390137,3445190000,6486390137
2018-10-29 00:00:00,6492350098,6503600098,6306990234,6332629883,4199910000,6332629883
2018-10-30 00:00:00,6337040039,6364990234,6310140137,6334270020,3781100000,6334270020
2018-10-31 00:00:00,6336990234,6349160156,6316879883,6317609863,4191240000,6317609863
2018-11-01 00:00:00,6318140137,6547140137,6311830078,6377779785,3789400000,6377779785
2018-11-02 00:00:00,6378919922,6396859863,6327379883,6388439941,4234870000,6388439941
2018-11-03 00:00:00,6387240234,6400069824,6342370117,6361259766,3658640000,6361259766
