date;Op;Hi;Lo;Vo;OT
2021-01-26 00:00:00;32358613281;32794550781;31030265625;60255421470;32569849609
2021-01-27 00:00:00;32564029297;32564029297;29367138672;62576762015;30432546875
2021-01-28 00:00:00;30441041016;31891300781;30023207031;78948162368;31649605469
2021-01-29 00:00:00;34318671875;38406261719;32064814453;117894572511;34316386719
2021-01-30 00:00:00;34295933594;34834707031;32940187500;65141828798;34269523438
2021-01-31 00:00:00;34270878906;34288332031;32270175781;52754542671;33114359375
2021-02-01 00:00:00;33114578125;34638214844;32384228516;61400400660;33537175781
2021-02-02 00:00:00;33533199219;35896882813;33489218750;63088585433;35510289063
2021-02-03 00:00:00;35510820313;37480187500;35443984375;61166818159;37472089844
2021-02-04 00:00:00;37475105469;38592175781;36317500000;68838074392;36926066406
2021-02-05 00:00:00;36931546875;38225906250;36658761719;58598066402;38144308594
2021-02-06 00:00:00;38138386719;40846546875;38138386719;71326033653;39266011719
2021-02-07 00:00:00;39250191406;39621835938;37446152344;65500641143;38903441406
2021-02-08 00:00:00;38886828125;46203929688;38076324219;101467222687;46196464844
2021-02-09 00:00:00;46184992188;48003722656;45166960938;91809846886;46481105469
2021-02-10 00:00:00;46469761719;47145566406;43881152344;87301089896;44918183594
2021-02-11 00:00:00;44898710938;48463468750;44187761719;81388911810;47909332031
2021-02-12 00:00:00;47877035156;48745734375;46424976563;76555041196;47504851563
2021-02-13 00:00:00;47491203125;48047746094;46392281250;70250456155;47105515625
2021-02-14 00:00:00;47114507813;49487640625;47114507813;71248675228;48717289063
2021-02-15 00:00:00;48696535156;48875570313;46347476563;77069903166;47945058594
2021-02-16 00:00:00;47944457031;50341101563;47201304688;77049582886;49199871094
2021-02-17 00:00:00;49207277344;52533914063;49072378906;80820545404;52149007813
2021-02-18 00:00:00;52140972656;52474105469;51015765625;52054723579;51679796875
2021-02-19 00:00:00;51675980469;56113652344;50937277344;63495496918;55888132813
2021-02-20 00:00:00;55887335938;57505226563;54626558594;68145460026;56099519531
2021-02-21 00:00:00;56068566406;58330570313;55672609375;51897585191;57539945313
2021-02-22 00:00:00;57532738281;57533390625;48967566406;92052420332;54207320313
2021-02-23 00:00:00;54204929688;54204929688;45290589844;106102492824;48824425781
2021-02-24 00:00:00;48835085938;51290136719;47213500000;63695521388;49705332031
2021-02-25 00:00:00;49709082031;51948968750;47093851563;54506565949;47093851563
2021-02-26 00:00:00;47180464844;48370785156;44454843750;350967941479;46339761719
2021-02-27 00:00:00;46344773438;48253269531;45269027344;45910946382;46188453125
2021-02-28 00:00:00;46194015625;46716429688;43241617188;53443887451;45137769531
2021-03-01 00:00:00;45159503906;49784015625;45115093750;53891300112;49631242188
2021-03-02 00:00:00;49612105469;50127511719;47228843750;47530897720;48378988281
2021-03-03 00:00:00;48415816406;52535136719;48274320313;53220811975;50538242188
2021-03-04 00:00:00;50522304688;51735089844;47656929688;52343816680;48561167969
2021-03-05 00:00:00;48527031250;49396429688;46542515625;48625928883;48927304688
2021-03-06 00:00:00;48899230469;49147218750;47257527344;34363564661;48912382813
2021-03-07 00:00:00;48918679688;51384367188;48918679688;43137459378;51206691406
2021-03-08 00:00:00;51174117188;52314070313;49506054688;48597428048;52246523438
2021-03-09 00:00:00;52272968750;54824117188;51981832031;50912227385;54824117188
2021-03-10 00:00:00;54824011719;57258253906;53290890625;57295577614;56008550781
2021-03-11 00:00:00;55963179688;58091062500;54484593750;56772343595;57805121094
2021-03-12 00:00:00;57821218750;57996621094;55376648438;55689944702;57332089844
2021-03-13 00:00:00;57343371094;61683863281;56217972656;60669829814;61243085938
2021-03-14 00:00:00;61221132813;61597917969;59302316406;43901225564;59302316406
2021-03-15 00:00:00;59267429688;60540992188;55393164063;66419369890;55907199219
2021-03-16 00:00:00;55840785156;56833179688;53555027344;59749798599;56804902344
2021-03-17 00:00:00;56825828125;58969816406;54528628906;60258313191;58870894531
2021-03-18 00:00:00;58893078125;60116250000;54253578125;55746041000;57858921875
2021-03-19 00:00:00;57850441406;59498375000;56643703125;49063873786;58346652344
2021-03-20 00:00:00;58332261719;60031285156;58213296875;50361731222;58313644531
2021-03-21 00:00:00;58309914063;58767898438;56005617188;51943414539;57523421875
2021-03-22 00:00:00;57517890625;58471480469;54288156250;56521454974;54529144531
2021-03-23 00:00:00;54511660156;55985441406;53470695313;56435023914;54738945313
2021-03-24 00:00:00;54710488281;57262382813;52514332031;70567223787;52774265625
2021-03-25 00:00:00;52726746094;53392386719;50856570313;67999812841;51704160156
2021-03-26 00:00:00;51683011719;55137312500;51579855469;56652197978;55137312500
2021-03-27 00:00:00;55137566406;56568214844;54242910156;47266542233;55973511719
2021-03-28 00:00:00;55974941406;56610312500;55071113281;47686580918;55950746094
2021-03-29 00:00:00;55947898438;58342097656;55139339844;57625587027;57750199219
2021-03-30 00:00:00;57750132813;59447222656;57251550781;54414116432;58917691406
2021-03-31 00:00:00;58930277344;59930027344;57726417969;65520826225;58918832031
2021-04-01 00:00:00;58926562500;59586070313;58505277344;61669163792;59095808594
2021-04-02 00:00:00;59098878906;60267187500;58869281250;58727860620;59384312500
2021-04-03 00:00:00;59397410156;60110269531;57603890625;59641344484;57603890625
2021-04-04 00:00:00;57604839844;58913746094;57168675781;50749662970;58758554688
2021-04-05 00:00:00;58760875000;59891296875;57694824219;60706272115;59057878906
2021-04-06 00:00:00;59171933594;59479578125;57646808594;66058027988;58192359375
2021-04-07 00:00:00;58186507813;58731144531;55604023438;75645303584;56048937500
2021-04-08 00:00:00;56099914063;58338738281;55879085938;53053855641;58323953125
2021-04-09 00:00:00;58326562500;58937046875;57807863281;46655208546;58245003906
2021-04-10 00:00:00;58253777344;61276664063;58038707031;58238470525;59793234375
2021-04-11 00:00:00;59846230469;60790554688;59289796875;46280252580;60204964844
2021-04-12 00:00:00;60175945313;61253035156;59589875000;51828688519;59893453125
2021-04-13 00:00:00;59890019531;63742285156;59869957031;69983454362;63503457031
2021-04-14 00:00:00;63523753906;64863097656;61554796875;77451779687;63109695313
2021-04-15 00:00:00;63075195313;63821671875;62208964844;60954381579;63314011719
2021-04-16 00:00:00;63258503906;63594722656;60222531250;84293007468;61572789063
2021-04-17 00:00:00;61529921875;62572175781;60361351563;66138759198;60683820313
2021-04-18 00:00:00;60701886719;61057457031;52829535156;97468872758;56216183594
2021-04-19 00:00:00;56191585938;57520054688;54368593750;65344865159;55724265625
2021-04-20 00:00:00;55681792969;57062148438;53448046875;67849323955;56473031250
2021-04-21 00:00:00;56471128906;56757972656;53695468750;54926612466;53906089844
2021-04-22 00:00:00;53857105469;55410230469;50583812500;74798630778;51762273438
2021-04-23 00:00:00;51739808594;52120792969;47714664063;86668667320;51093652344
2021-04-24 00:00:00;51143226563;51167562500;48805285156;49014494781;50050867188
2021-04-25 00:00:00;50052832031;50506019531;47159484375;46117114240;49004253906
2021-04-26 00:00:00;49077792969;54288003906;48852796875;58284039825;54021753906
2021-04-27 00:00:00;54030304688;55416964844;53319187500;49448222757;55033117188
2021-04-28 00:00:00;55036636719;56227207031;53887917969;48000572955;54824703125
2021-04-29 00:00:00;54858089844;55115843750;52418027344;46088929780;53555109375
2021-04-30 00:00:00;53568664063;57900718750;53129601563;52395931985;57750175781
2021-05-01 00:00:00;57714664063;58448339844;57052273438;42836427360;57828050781
2021-05-02 00:00:00;57825863281;57902593750;56141906250;38177405335;56631078125
2021-05-03 00:00:00;56620273438;58973308594;56590871094;51713139031;57200292969
2021-05-04 00:00:00;57214179688;57214179688;53191425781;68564706967;53333539063
2021-05-05 00:00:00;53252164063;57911363281;52969054688;69241316747;57424007813
2021-05-06 00:00:00;57441308594;58363316406;55382507813;69523285106;56396515625
2021-05-07 00:00:00;56413953125;58606632813;55321847656;68434023376;57356402344
2021-05-08 00:00:00;57352765625;59464613281;56975210938;65382980634;58803777344
2021-05-09 00:00:00;58877390625;59210882813;56482003906;65906690347;58232316406
2021-05-10 00:00:00;58250871094;59519355469;54071457031;71776546298;55859796875
2021-05-11 00:00:00;55847242188;56872542969;54608652344;61308396325;56704574219
2021-05-12 00:00:00;56714531250;57939363281;49150535156;75215403907;49150535156
2021-05-13 00:00:00;49735433594;51330843750;46980019531;96721152926;49716191406
2021-05-14 00:00:00;49682980469;51438117188;48868578125;55737497453;49880535156
2021-05-15 00:00:00;49855496094;50639664063;46664140625;59161047474;46760187500
2021-05-16 00:00:00;46716636719;49720042969;43963351563;64047871555;46456058594
2021-05-17 00:00:00;46415898438;46623558594;42207289063;74903638450;43537511719
2021-05-18 00:00:00;43488058594;45812457031;42367832031;56187365084;42909402344
2021-05-19 00:00:00;42944976563;43546117188;30681496094;126358098747;37002441406
2021-05-20 00:00:00;36753667969;42462984375;35050617188;88281943359;40782738281
2021-05-21 00:00:00;40596949219;42172171875;33616453125;82051616861;37304691406
2021-05-22 00:00:00;37371031250;38831054688;35383683594;57377273240;37536632813
2021-05-23 00:00:00;37531449219;38289218750;31227339844;78469274361;34770582031
2021-05-24 00:00:00;34700363281;39835140625;34551082031;67359584098;38705980469
2021-05-25 00:00:00;38795781250;39776351563;36581429688;56211915803;38402222656
2021-05-26 00:00:00;38392625000;40782078125;37905835938;51346735160;39294199219
2021-05-27 00:00:00;39316890625;40379617188;37247902344;43210968721;38436968750
2021-05-28 00:00:00;38507082031;38856968750;34779039063;55200191952;35697605469
2021-05-29 00:00:00;35684156250;37234500000;33693929688;45231013335;34616066406
2021-05-30 00:00:00;34607406250;36400667969;33520738281;31646080921;35678128906
2021-05-31 00:00:00;35658593750;37468250000;34241945313;39009847639;37332855469
2021-06-01 00:00:00;37293792969;37896734375;35787085938;34639423297;36684925781
2021-06-02 00:00:00;36699921875;38231339844;35966308594;33070867190;37575179688
2021-06-03 00:00:00;37599410156;39478953125;37243972656;35460750427;39208765625
2021-06-04 00:00:00;39242484375;39242484375;35717722656;41831090187;36894406250
2021-06-05 00:00:00;36880156250;37917714844;34900414063;35959473399;35551957031
2021-06-06 00:00:00;35538609375;36436421875;35304578125;28913440585;35862378906
2021-06-07 00:00:00;35835265625;36790570313;33480640625;33683936663;33560707031
2021-06-08 00:00:00;33589519531;34017386719;31114443359;49902050442;33472632813
2021-06-09 00:00:00;33416976563;37537371094;32475865234;53972919008;37345121094
2021-06-10 00:00:00;37389515625;38334324219;35847593750;43576032854;36702597656
2021-06-11 00:00:00;36697031250;37608695313;36044449219;38699736985;37334398438
2021-06-12 00:00:00;37340144531;37408925781;34728191406;37924228550;35552515625
2021-06-13 00:00:00;35555789063;39322781250;34864109375;40669112838;39097859375
2021-06-14 00:00:00;39016968750;40978363281;38757285156;43148914673;40218476563
2021-06-15 00:00:00;40427167969;41295269531;39609468750;46420149185;40406269531
2021-06-16 00:00:00;40168691406;40516777344;38176035156;39211635100;38347062500
2021-06-17 00:00:00;38341421875;39513671875;37439675781;37096670047;38053503906
2021-06-18 00:00:00;38099476563;38187261719;35255855469;36200887275;35787246094
2021-06-19 00:00:00;35854527344;36457796875;34933062500;31207279719;35615871094
2021-06-20 00:00:00;35563140625;36059484375;33432074219;36664034054;35698296875
2021-06-21 00:00:00;35641144531;35721640625;31295935547;52809038594;31676693359
2021-06-22 00:00:00;31622376953;33292453125;28893621094;58964353058;32505660156
2021-06-23 00:00:00;32515714844;34753410156;31772632813;46317108925;33723027344
2021-06-24 00:00:00;33682800781;35228851563;32385214844;33123368116;34662437500
2021-06-25 00:00:00;34659105469;35487246094;31350884766;40230904226;31637779297
2021-06-26 00:00:00;31594664063;32637587891;30184501953;38585385521;32186277344
2021-06-27 00:00:00;32287523438;34656128906;32071757813;35511640894;34649644531
2021-06-28 00:00:00;34679121094;35219890625;33902074219;33892523752;34434335938
2021-06-29 00:00:00;34475558594;36542109375;34252484375;37901460044;35867777344
2021-06-30 00:00:00;35908386719;36074757813;34086152344;34059036099;35040835938
2021-07-01 00:00:00;35035984375;35035984375;32883781250;37838957079;33572117188
2021-07-02 00:00:00;33549601563;33939589844;32770679688;38728974942;33897046875
2021-07-03 00:00:00;33854421875;34909261719;33402695313;24383958643;34668546875
2021-07-04 00:00:00;34665566406;35937566406;34396476563;24924307911;35287781250
2021-07-05 00:00:00;35284343750;35284343750;33213660156;26721554282;33746003906
2021-07-06 00:00:00;33723507813;35038535156;33599917969;26501259870;34235195313
2021-07-07 00:00:00;34225679688;34997664063;33839289063;24796027477;33855328125
2021-07-08 00:00:00;33889605469;33907906250;32133183594;29910396946;32877371094
2021-07-09 00:00:00;32861671875;34042292969;32318880859;27436021028;33798011719
2021-07-10 00:00:00;33811242188;34209070313;33116011719;22971873468;33520519531
2021-07-11 00:00:00;33509078125;34584703125;33346738281;20108729370;34240187500
2021-07-12 00:00:00;34254015625;34592156250;32697308594;24321499537;33155847656
2021-07-13 00:00:00;33125468750;33327101563;32261419922;19120856669;32702025391
2021-07-14 00:00:00;32723845703;33061398438;31639125000;21376531210;32822347656
2021-07-15 00:00:00;32827875000;33159640625;31175708984;21300524237;31780730469
2021-07-16 00:00:00;31841550781;32218406250;31100673828;23699476918;31421539063
2021-07-17 00:00:00;31397308594;31935945313;31223990234;18895018942;31533068359
2021-07-18 00:00:00;31533884766;32398996094;31215492188;18787986667;31796810547
2021-07-19 00:00:00;31800011719;31885859375;30563734375;20434789545;30817832031
2021-07-20 00:00:00;30838285156;31006187500;29360955078;23148267245;29807347656
2021-07-21 00:00:00;29796285156;32752326172;29526183594;28203024559;32110693359
2021-07-22 00:00:00;32138873047;32576400391;31745298828;19555230518;32313105469
2021-07-23 00:00:00;32305958984;33581550781;32057892578;22552046192;33581550781
2021-07-24 00:00:00;33593730469;34490390625;33424859375;21664706865;34292445313
2021-07-25 00:00:00;34290292969;35364925781;33881835938;20856685287;35350187500
2021-07-26 00:00:00;35384031250;40499675781;35287312500;51022126212;37337535156
2021-07-27 00:00:00;37276035156;39406941406;36441726563;35097370560;39406941406
2021-07-28 00:00:00;39503187500;40816070313;38862437500;38702404695;39995906250
2021-07-29 00:00:00;39995453125;40593070313;39352058594;27167146027;40008421875
2021-07-30 00:00:00;40027484375;42235546875;38397355469;33072782960;42235546875
2021-07-31 00:00:00;42196304688;42231449219;41110832031;25802845343;41626195313
2021-08-01 00:00:00;41460843750;42541679688;39540941406;26688438115;39974894531
2021-08-02 00:00:00;39907261719;40419179688;38746347656;25595265436;39201945313
2021-08-03 00:00:00;39178402344;39750031250;37782050781;26189830450;38152980469
2021-08-04 00:00:00;38213332031;39952296875;37589164063;25372562724;39747503906
2021-08-05 00:00:00;39744515625;41341933594;37458003906;35185031017;40869554688
2021-08-06 00:00:00;40865867188;43271660156;39932179688;38226483046;42816500000
2021-08-07 00:00:00;42832796875;44689859375;42618566406;40030862141;44555800781
2021-08-08 00:00:00;44574437500;45282351563;43331910156;36302664750;43798117188
2021-08-09 00:00:00;43791925781;46456832031;42848687500;38734079049;46365402344
2021-08-10 00:00:00;46280847656;46637988281;44705554688;33546019517;45585031250
2021-08-11 00:00:00;45599703125;46735632813;45351710938;34319709073;45593636719
2021-08-12 00:00:00;45576878906;46228910156;43861445313;33723620826;44428289063
2021-08-13 00:00:00;44439691406;47831976563;44282417969;31744259539;47793320313
2021-08-14 00:00:00;47810687500;48098683594;46177632813;31211354442;47096945313
2021-08-15 00:00:00;47096667969;47357105469;45579589844;30988958446;47047003906
2021-08-16 00:00:00;47019960938;47998097656;45700320313;32776876610;46004484375
2021-08-17 00:00:00;45936457031;47139570313;44512417969;33451362600;44695359375
2021-08-18 00:00:00;44919644531;45488562500;44390980469;34106914816;45245667969
